date,walk_forward,YB_RSI_70_60_50,YB_Consensus_80_60_40,YB_HybridAND_80_60_40,YB_MDD_AND_60_40_20,GB_intraday_opt,bench
2024-03-22,627306.5779860157,752286.0890817968,863637.20935058,896426.89249924,560236.2018289824,558227.2482547638,385145.2282157676
2024-03-25,638005.2173616203,748787.1599868118,859025.4835344756,891640.0734534304,558012.9978818032,567747.7478450725,380663.9004149377
2024-03-26,650804.3043596523,754109.4269621669,865993.5748743698,898872.7220688938,561417.543148963,579137.3926627998,372863.0705394191
2024-03-27,650804.3043596523,754109.4269621669,865993.5748743698,898872.7220688938,561417.543148963,579137.3926627998,386141.0788381743
2024-03-28,644194.4156275258,748413.4358347352,858518.0524065451,891113.3767059498,557782.7966744439,573255.3883483362,386141.0788381743
2024-04-01,659419.3377828435,756476.6932942681,869094.5156345908,902091.3961364451,562931.0217069783,586803.7340821592,398672.1991701244
2024-04-02,627863.500873136,743795.6411520623,852463.7724230253,884829.2340900615,554833.0593063994,558722.8425011454,380414.93775933614
2024-04-03,647982.8609462526,757781.9084636451,870783.376103538,903844.3775106284,563775.657881394,576626.648079465,383402.48962655605
2024-04-04,674198.3248599526,790191.2593491978,909819.9458835577,944363.0473442804,586719.782660433,599955.2513427214,350539.4190871369
2024-04-05,674198.3248599526,791857.8021015289,912416.072646006,947057.7411589966,587520.4341095241,599955.2513427214,362738.58921161824
2024-04-08,656798.9756807594,782069.9019422382,899505.9243226488,933657.4336943452,581305.8467513794,584471.9276305615,365228.2157676348
2024-04-09,670446.8468925498,798460.4264478874,921108.1711106852,956079.8522163108,591720.6861804986,596616.8880987794,376929.4605809129
2024-04-10,624244.429786235,798460.4264478874,921108.1711106852,956079.8522163108,591720.6861804986,555502.3054225047,357012.4481327801
2024-04-11,633717.7111933049,816050.9223784915,944299.5872752015,980151.7760518374,602894.3255396667,563932.3841071404,380165.9751037344
2024-04-12,633717.7111933049,800249.2999115919,923466.6326984708,958527.8574311476,592856.9945041224,563932.3841071404,343236.5145228216
2024-04-15,633717.7111933049,807056.3202916468,931321.7550831747,966681.2149674863,597899.9100611787,563932.3841071404,329875.51867219916
2024-04-16,628604.0660583995,808561.4932656896,933384.4837031938,968822.2591315092,598805.8432929219,559381.8562593786,336348.54771784233
2024-04-17,629154.6119388905,818431.571858734,944826.6492281,980698.8489471177,606084.3849095636,559871.7757384492,305726.1410788382
2024-04-18,629154.6119388905,794392.5429255989,912548.4581020862,947195.1528889694,591186.190744711,559871.7757384492,289211.6182572614
2024-04-19,629154.6119388905,722469.9766514441,816793.3338308713,847804.4972271201,546194.4731069948,559871.7757384492,254688.7966804979
2024-04-22,629154.6119388905,735857.9691857247,835344.5188886217,867060.0144668212,554336.7871091207,559871.7757384492,266970.95435684646
2024-04-23,638961.7521891487,751127.3501476103,858484.870898682,891078.9353969594,565839.5226070093,568598.9485551708,283485.4771784232
2024-04-24,674792.2656510103,769280.8010345818,886013.4142665933,919652.6539898434,579514.8866867956,600483.7870620231,294688.7966804979
2024-04-25,693531.3527401775,790052.420458695,917911.4908788505,952761.8037400376,595162.570420326,617159.3160420896,310871.3692946058
2024-04-26,691280.1946945334,811833.4620478512,951651.7814311457,987783.1107012777,611570.6724183023,615156.0567023883,329875.51867219916
2024-04-29,691280.1946945334,815726.1382810264,957748.5939904605,994111.4007257507,614503.104662995,615156.0567023883,337344.3983402489
2024-04-30,661224.2851021489,781113.195354625,903645.9171322231,937954.6094633761,588428.4701850336,588409.9196549864,316348.5477178423
2024-05-01,636571.8829777946,756393.5502583078,865004.9258999955,897846.5370941425,569806.6583477121,566472.2529961569,284398.3402489627
2024-05-02,636571.8829777946,756924.9202512166,865815.1525537166,898687.5255943502,570206.9501797911,566472.2529961569,303319.50207468873
2024-05-03,636571.8829777946,770373.4478576966,886321.3077101774,919972.2372128273,580337.9997802648,566472.2529961569,323402.489626556
2024-05-06,636571.8829777946,779348.2999181098,900088.8341599555,934262.4748486701,587098.9385269831,566472.2529961569,343402.489626556
2024-05-07,636571.8829777946,780037.0573472797,901145.3959906964,935359.151124784,587617.7935185328,566472.2529961569,334439.8340248962
2024-05-08,646828.1393399101,788560.8364404927,914274.9675735516,948987.2126840069,594038.9298171422,575599.0850226925,335269.70954356843
2024-05-09,646778.9607117786,788570.8603904214,914290.4079277294,949003.2392615612,594046.4810626683,575555.3219709117,331369.2946058091
2024-05-10,641728.6124078,780119.6886084374,901225.7180621638,935442.522781476,587680.041329582,571061.1206738213,340414.9377593361
2024-05-13,635845.3578050139,786360.2826560207,910873.0696853291,945456.1550599006,592381.2078574348,565825.7331568603,342738.5892116182
2024-05-14,661641.5118183272,805677.9551620162,936446.1497429911,972000.1673367248,604854.6900779812,588781.2011461168,359419.08713692945
2024-05-15,707482.9113638932,834798.4889056594,975129.2117665425,1012151.9077975174,623593.1466933395,629574.5217049824,390124.4813278008
2024-05-16,706129.8328834928,816551.9257446786,950775.010163251,986873.0510899017,611908.0006536127,628370.4449372691,383817.4273858921
2024-05-17,706129.8328834928,825821.2463942701,963148.2297899518,999716.044305206,617843.5196475597,628370.4449372691,377012.4481327801
2024-05-20,731162.994945338,847132.7750132165,991554.4616339884,1029200.774541309,631510.1124831233,650646.9420493573,401825.7261410788
2024-05-21,702327.8207174625,843044.0322722453,986121.2687345283,1023561.2998006658,628880.0561875157,624987.112347185,397676.34854771785
2024-05-22,699824.923614053,845532.408662468,989424.0085707869,1026989.4346425828,630482.5134023139,622759.8355869337,411286.3070539419
2024-05-23,749457.3840395473,887486.0379777472,1045582.9740055756,1085280.5855166113,657271.7589812396,666926.7434111566,405145.2282157676
2024-05-24,750385.8791802492,896242.5838787562,1057373.1896592285,1097518.4398678008,662830.4109300352,667752.9921794637,427717.8423236514
2024-05-28,775932.6359056137,906703.3473341017,1071456.7334738069,1112136.69308847,669471.5164989204,690486.5266410649,449543.5684647303
2024-05-29,775932.6359056137,888973.477292844,1047510.9783976082,1087281.790382685,658251.2278033156,690486.5266410649,421991.7012448133
2024-05-30,775932.6359056137,888973.477292844,1047510.9783976082,1087281.790382685,658251.2278033156,690486.5266410649,413112.0331950207
2024-05-31,775932.6359056137,879835.7993634687,1036743.7078405264,1076105.719248092,651485.1229982548,690486.5266410649,402904.5643153527
2024-06-03,775932.6359056137,858597.5311861862,1011717.8553869694,1050129.7111463153,635758.9889107842,690486.5266410649,403983.40248962655
2024-06-04,775932.6359056137,860470.7627377738,1013925.1547783355,1052420.8149950085,637146.0460056119,690486.5266410649,394854.77178423235
2024-06-05,824240.5808876273,860470.7627377738,1013925.1547783355,1052420.8149950085,637146.0460056119,733474.7753578719,446307.0539419087
2024-06-06,823693.2519339729,860470.7627377738,1013925.1547783355,1052420.8149950085,637146.0460056119,732987.7185559657,435352.69709543564
2024-06-07,808049.8557805825,860470.7627377738,1013925.1547783355,1052420.8149950085,637146.0460056119,719066.9814004548,430788.3817427386
2024-06-10,832411.4011299403,893189.3459458612,1057986.3441112698,1098154.8739330703,657911.9371812191,740745.8205850628,449128.6307053941
2024-06-11,816773.3664903515,888539.6403903682,1051724.1853462108,1091654.9600093528,654961.1041436909,726829.8545306388,450041.4937759335
2024-06-12,872752.4113276955,905633.665167728,1074848.4229569475,1115657.1547253425,665761.2631002872,776644.4575590438,487551.86721991695
2024-06-13,891603.1356817025,902789.5642583902,1070990.6948651357,1111652.9604085525,663969.1551116765,793419.3302497314,504066.39004149375
2024-06-14,895057.8857030509,885135.0421167905,1047037.5830411962,1086790.4216416471,652847.8502490025,796493.6413848338,498174.2738589212
2024-06-17,926427.8836108308,897705.263683987,1064038.0198732656,1104436.3134530496,660791.6077316509,824409.1586523859,521161.825726141
2024-06-18,944415.751950399,907944.1791964264,1077907.75913752,1118832.6446136532,667251.7027095398,840416.1934859821,540995.8506224066
2024-06-20,948968.8452363386,918058.9151232876,1090184.9254466742,1131575.9376585267,674518.1634617841,844467.8977487005,497344.39834024897
2024-06-21,948968.8452363386,908266.4732590094,1076123.3631616863,1116980.5005393978,668828.8730133674,844467.8977487005,481493.7759336099
2024-06-24,875963.0036676326,844782.6517289993,990286.298771735,1027884.4633848598,628701.2719739819,779501.4977848053,440746.8879668049
2024-06-25,893675.4669434767,858929.7135034425,1009369.2710407769,1047691.9581819515,637664.6686235213,795263.4553048944,459087.13692946057
2024-06-26,873517.2554821193,843790.3106038604,989040.808693929,1026591.6858296569,628028.9224017725,777325.0766736056,454024.8962655602
2024-06-27,845375.9019468373,825218.0109583635,964161.9624771088,1000768.2653451681,616180.2132227463,752282.6637650722,446970.95435684646
2024-06-28,856516.1622163572,831552.7784582432,972644.7912681063,1009573.1613945578,620223.0729599278,762196.152724588,459336.0995850622
2024-07-01,855942.8873296633,831251.033549602,972241.1499781355,1009154.1950701156,620030.2972879441,761686.0071694113,459917.01244813274
2024-07-02,894036.4183422857,857131.45342486,1006835.4912312786,1045061.9784447259,636576.7629144115,795584.6585461512,478755.1867219917
2024-07-03,925269.9933372415,876054.2363592515,1032234.5697124955,1071425.3828334534,648624.6875194446,823378.7758636675,503734.4398340249
2024-07-05,942150.9091076179,881743.9456939134,1039875.1933430512,1079356.0977490896,652245.5307793071,838400.7563261898,504647.3029045643
2024-07-08,962786.5893587016,892278.6381275975,1054074.0226838437,1094094.0135374388,658925.0268181949,856764.0246333883,533941.9087136929
2024-07-09,973779.9376989881,877015.5157394937,1033444.6041187703,1072681.3585729075,649274.5470791523,866546.7796824529,532448.132780083
2024-07-10,999416.0242562201,908771.088711967,1076331.9616668583,1117197.0188965816,669368.2923553922,889359.8069279342,569626.5560165974
2024-07-11,1018497.2953714132,935809.345232663,1109402.0313093516,1151522.658694623,688629.6814149804,906339.838449419,512697.0954356846
2024-07-12,1018497.2953714132,934728.833368313,1108519.948574471,1150607.0859559833,687586.9866184152,906339.838449419,531784.2323651452
2024-07-15,984624.7363452965,921405.666133498,1090445.20349475,1131846.0976739782,679194.5683268313,876197.3434078357,532863.070539419
2024-07-16,996198.3227755824,929022.217546604,1100774.8595361998,1142567.9393982196,683993.8424615389,886496.4404237787,542240.663900415
2024-07-17,996198.3227755824,929022.217546604,1100774.8595361998,1142567.9393982196,683993.8424615389,886496.4404237787,426639.0041493775
2024-07-18,996198.3227755824,929022.217546604,1100774.8595361998,1142567.9393982196,683993.8424615389,886496.4404237787,429709.5435684647
2024-07-19,996198.3227755824,938910.3709155122,1112491.0816352544,1154728.9908841602,691274.0085220552,886496.4404237787,390041.4937759336
2024-07-22,996198.3227755824,926295.8139213977,1097544.4130399888,1139214.8426550154,681986.5241687313,886496.4404237787,438589.2116182572
2024-07-23,996198.3227755824,915508.1102336351,1082936.3256646413,1124052.1305468986,675178.7003015367,886496.4404237787,418589.2116182572
2024-07-24,996198.3227755824,907292.0914557418,1068705.1702645107,1109280.6613768686,671923.4732407695,886496.4404237787,352780.0829875518
2024-07-25,996198.3227755824,871059.0990156292,1020385.0466736355,1059125.969375677,648636.6783784974,886496.4404237787,328547.71784232365
2024-07-26,996198.3227755824,903683.521457868,1068267.9765140603,1108826.868706876,666853.4703665598,886496.4404237787,348464.73029045644
2024-07-29,996198.3227755824,875110.8027058741,1023232.5635331144,1062081.5978062784,645768.8581044747,886496.4404237787,346307.0539419087
2024-07-30,996198.3227755824,904898.4420163872,1061246.9605704085,1101539.2861011105,667749.9943945307,886496.4404237787,308132.78008298756
2024-07-31,996198.3227755824,878810.9955094294,1030652.1202777664,1069782.8525974327,648499.3343757424,886496.4404237787,370124.4813278008
2024-08-01,996198.3227755824,878810.9955094294,1030652.1202777664,1069782.8525974327,648499.3343757424,886496.4404237787,290373.44398340245
2024-08-02,996198.3227755824,878810.9955094294,1030652.1202777664,1069782.8525974327,648499.3343757424,886496.4404237787,243319.5020746888
2024-08-05,996198.3227755824,878810.9955094294,1030652.1202777664,1069782.8525974327,648499.3343757424,886496.4404237787,231452.28215767632
2024-08-06,957559.7526863664,872165.7537928703,1018182.6678017698,1056839.972863673,642614.8816067511,852112.7699597288,237427.38589211617
2024-08-07,1019340.4372542894,912826.098358058,1094479.7019562738,1136033.773794807,678620.174923402,907090.1331054666,216431.53526970954
2024-08-08,1019340.4372542894,912826.098358058,1094479.7019562738,1136033.773794807,678620.174923402,907090.1331054666,261659.7510373444
2024-08-09,1019340.4372542894,909424.5692501878,1087954.2013013316,1129260.519689058,675585.6259125768,907090.1331054666,256929.46058091283
2024-08-12,1014399.8725545895,909072.8126847905,1087995.3137632443,1129303.1930663467,675603.6354691741,902693.6259845104,261161.82572614105
2024-08-13,1085482.5363234899,965309.0971052132,1178182.5488920913,1222914.5637371908,717397.2494344945,965948.6294976673,293195.02074688795
2024-08-14,1103411.42234625,961921.8680629579,1176701.513207451,1221377.297623494,714879.932644043,981903.1771781505,290207.46887966804
2024-08-15,1140884.8601002991,936163.9948644674,1145192.3757442348,1188671.853861151,695737.2275361209,1015250.0202915274,332697.09543568466
2024-08-16,1113957.5287926237,940536.2936111578,1152323.7803793964,1196074.016281943,698986.6272403067,991287.9408454818,329626.5560165975
2024-08-19,1150614.4627923314,962831.3531275945,1188703.4271606295,1233834.8878160026,715555.8426564198,1023908.1940266455,346307.0539419087
2024-08-20,1136628.0784156928,935026.2439688551,1143068.0972239547,1186466.9229339978,694891.6751990492,1011461.997641027,332282.1576763485
