date,t2ge_bm90,t2ge_baseline,t1_bm60,t1_baseline,bench,longbyungi,yangbyungi,goldenbyungi
2023-02-13,1165282.55,1428828.07,876591.49,876591.49,16.46,3246264.14,762564.46,412013.43
2023-02-14,1191527.49,1461008.67,898511.3,898511.3,17.35,3365496.63,779739.23,422316.13
2023-02-15,1187460.34,1456021.68,878059.34,878059.34,17.58,3354008.88,778087.38,412703.35
2023-02-16,1081559.21,1326169.48,799751.48,799751.48,16.28,3054888.72,752789.7,401211.96
2023-02-17,1061390.35,1301439.13,789440.02,789440.02,15.49,2997921.3,752789.7,396039.0
2023-02-21,988301.75,1211820.49,749741.63,749741.63,13.99,2791480.87,721676.4,376123.48
2023-02-22,969113.06,1188292.0,753701.52,753701.52,13.79,2706305.78,707664.47,378110.04
2023-02-23,1010819.96,1239431.52,753701.52,753701.52,15.11,2968720.03,738119.62,378110.04
2023-02-24,1010819.96,1239431.52,753701.52,753701.52,14.28,2920317.76,738119.62,378110.04
2023-02-27,1010819.96,1239431.52,753701.52,753701.52,14.53,3056780.57,738119.62,378110.04
2023-02-28,1012310.7,1241259.42,757789.87,757789.87,14.65,3061288.68,738839.33,380161.05
2023-03-01,998374.91,1224171.84,749908.66,749908.66,14.69,3019145.99,732832.82,376207.27
2023-03-02,1004008.64,1231079.73,754419.67,754419.67,15.02,3036182.74,741385.05,378470.32
2023-03-03,1031540.11,1264837.83,762962.52,762962.52,15.69,3119439.56,753726.63,382756.02
2023-03-06,980297.81,1202006.35,725061.96,725061.96,15.16,2964479.76,731437.76,368821.95
2023-03-07,952193.94,1167546.37,725623.45,725623.45,14.68,2823390.84,710468.38,369107.57
2023-03-08,985447.82,1208321.1,750327.64,750327.64,15.84,2996372.35,735280.37,381674.01
2023-03-09,940736.83,1153498.07,746851.2,746851.2,14.89,2770326.51,701919.79,379905.63
2023-03-10,951448.32,1166632.13,746851.2,746851.2,14.04,2810728.0,709912.05,379905.63
2023-03-13,969558.64,1188838.35,746851.2,746851.2,14.02,2850188.59,723424.85,379905.63
2023-03-14,994966.64,1219992.75,751592.6,751592.6,15.26,3051235.82,742382.73,382317.46
2023-03-15,989865.74,1213738.2,729038.32,729038.32,14.7,2890907.74,738576.75,370844.64
2023-03-16,1041375.75,1276897.95,786142.77,786142.77,16.42,3176038.13,777010.35,399892.33
2023-03-17,1023339.31,1254782.3,788077.51,788077.51,16.11,3064811.38,763552.66,400876.48
2023-03-20,1032260.58,1265721.25,794747.53,794747.53,16.62,3109817.39,770209.17,404269.36
2023-03-21,1015352.36,1244988.99,787174.92,787174.92,16.66,3066016.75,757593.3,400417.35
2023-03-22,988860.77,1212505.94,758923.54,758923.54,16.21,2934122.2,737826.9,386046.54
2023-03-23,1017927.7,1248146.78,784887.4,784887.4,17.5,3115508.13,759514.86,399253.75
2023-03-24,993815.49,1218581.25,771868.46,771868.46,16.56,3041709.39,748732.05,392631.32
2023-03-27,993815.49,1218581.25,771868.46,771868.46,15.97,3041709.39,748732.05,392631.32
